DATE,CRACK
6/2/1986,3.084
6/3/1986,3.156
6/4/1986,2.726
6/5/1986,3.17
6/6/1986,3.44
6/9/1986,3.056
6/10/1986,2.95
6/11/1986,2.818
6/12/1986,2.858
6/13/1986,2.886
6/16/1986,2.268
6/17/1986,2.058
6/18/1986,2.172
6/19/1986,2.314
6/20/1986,0.89
6/23/1986,1.448
6/24/1986,1.518
6/25/1986,2.52
6/26/1986,2.652
6/27/1986,2.538
6/30/1986,2.908
7/1/1986,3.108
7/2/1986,3.038
7/3/1986,2.958
7/7/1986,2.89
7/8/1986,2.922
7/9/1986,2.65
7/10/1986,2.73
7/11/1986,2.478
7/14/1986,2
7/15/1986,1.926
7/16/1986,1.936
7/17/1986,1.938
7/18/1986,1.69
7/21/1986,1.42
7/22/1986,2.686
7/23/1986,2.736
7/24/1986,2.784
7/25/1986,2.484
7/28/1986,2.266
7/29/1986,2.146
7/30/1986,2.55
7/31/1986,2.252
8/1/1986,2.048
8/4/1986,1.708
8/5/1986,2.786
8/6/1986,2.462
8/7/1986,2.082
8/8/1986,1.97
8/11/1986,1.88
8/12/1986,1.888
8/13/1986,1.982
8/14/1986,2
8/15/1986,1.81
8/18/1986,2.102
8/19/1986,2.072
8/20/1986,2.368
8/21/1986,2.41
8/22/1986,2.16
8/25/1986,2.076
8/26/1986,1.482
8/27/1986,1.516
8/28/1986,1.768
8/29/1986,1.962
9/2/1986,2.092
9/3/1986,2.072
9/4/1986,2.216
9/5/1986,2.892
9/8/1986,2.136
9/9/1986,1.758
9/10/1986,1.48
9/11/1986,1.582
9/12/1986,1.53
9/15/1986,1.776
9/16/1986,1.95
9/17/1986,2.14
9/18/1986,1.872
9/19/1986,2.078
9/22/1986,2.356
9/23/1986,2.248
9/24/1986,1.998
9/25/1986,1.974
9/26/1986,2.034
9/29/1986,1.996
9/30/1986,2.226
10/1/1986,2.158
10/2/1986,2.302
10/3/1986,2.024
10/6/1986,1.97
10/7/1986,1.578
10/8/1986,1.66
10/9/1986,1.834
10/10/1986,1.442
10/14/1986,1.41
10/15/1986,1.55
10/16/1986,1.64
10/17/1986,1.782
10/20/1986,1.924
10/21/1986,1.958
10/22/1986,1.908
10/23/1986,1.374
10/24/1986,1.282
10/27/1986,1.308
10/28/1986,1.276
10/29/1986,1.348
10/30/1986,1.048
10/31/1986,1.466
11/3/1986,1.848
11/4/1986,2.128
11/5/1986,2.122
11/6/1986,2.308
11/7/1986,2.448
11/10/1986,2.508
11/11/1986,2.586
11/12/1986,2.478
11/13/1986,2.804
11/14/1986,2.758
11/17/1986,2.524
11/18/1986,2.452
11/19/1986,2.666
11/20/1986,2.75
11/21/1986,2.888
11/24/1986,2.492
11/25/1986,2.548
11/26/1986,2.556
11/28/1986,2.556
12/1/1986,2.938
12/2/1986,3.05
12/3/1986,2.972
12/4/1986,2.986
12/5/1986,3.172
12/8/1986,3.008
12/9/1986,2.794
12/10/1986,2.898
12/11/1986,3.074
12/12/1986,2.938
12/15/1986,2.73
12/16/1986,2.538
12/17/1986,2.734
12/18/1986,2.452
12/19/1986,2.35
12/22/1986,2.538
12/23/1986,2.39
12/24/1986,2.354
12/29/1986,2.174
12/30/1986,1.884
12/31/1986,2.314
1/2/1987,2.45
1/5/1987,2.348
1/6/1987,2.538
1/7/1987,2.678
1/8/1987,2.622
1/9/1987,3.018
1/12/1987,3.47
1/13/1987,3.568
1/14/1987,3.97
1/15/1987,4.052
1/16/1987,4.012
1/19/1987,3.602
1/20/1987,3.95
1/21/1987,3.324
1/22/1987,3.836
1/23/1987,3.712
1/26/1987,3.252
1/27/1987,3.192
1/28/1987,2.734
1/29/1987,2.782
1/30/1987,3.152
2/2/1987,2.704
2/3/1987,2.662
2/4/1987,2.362
2/5/1987,2.692
2/6/1987,2.476
2/9/1987,2.126
2/10/1987,2.15
2/11/1987,1.92
2/12/1987,2.068
2/13/1987,2.12
2/17/1987,2.254
2/18/1987,2.216
2/19/1987,1.924
2/20/1987,1.994
2/23/1987,1.918
2/24/1987,1.94
2/25/1987,1.756
2/26/1987,1.878
2/27/1987,1.61
3/2/1987,1.504
3/3/1987,1.878
3/4/1987,1.836
3/5/1987,2.328
3/6/1987,2.618
3/9/1987,2.492
3/10/1987,2.772
3/11/1987,2.754
3/12/1987,2.706
3/13/1987,2.862
3/16/1987,3.23
3/17/1987,3.32
3/18/1987,2.208
3/19/1987,2.81
3/20/1987,2.3
3/23/1987,2.19
3/25/1987,2.184
3/26/1987,1.908
3/27/1987,1.888
3/30/1987,1.826
3/31/1987,0.962
4/1/1987,2.01
4/2/1987,2.058
4/3/1987,2.068
4/6/1987,1.828
4/7/1987,1.806
4/8/1987,1.606
4/9/1987,1.436
4/10/1987,1.438
4/13/1987,1.796
4/14/1987,1.65
4/15/1987,1.742
4/16/1987,1.412
4/20/1987,1.08
4/21/1987,1.022
4/22/1987,1.088
4/23/1987,1.718
4/24/1987,1.864
4/27/1987,2.128
4/28/1987,2.102
4/29/1987,1.668
4/30/1987,1.988
5/1/1987,1.908
5/4/1987,1.902
5/5/1987,1.946
5/6/1987,2.326
5/7/1987,2.256
5/8/1987,2.35
5/11/1987,2.284
5/12/1987,2.596
5/13/1987,2.492
5/14/1987,2.448
5/15/1987,2.168
5/18/1987,2.098
5/19/1987,2.122
5/20/1987,2.174
5/21/1987,2.352
5/22/1987,2.454
5/26/1987,2.784
5/27/1987,2.46
5/28/1987,2.434
5/29/1987,2.438
6/1/1987,2.248
6/2/1987,1.888
6/3/1987,1.928
6/4/1987,1.922
6/5/1987,1.84
6/8/1987,1.984
6/9/1987,2.126
6/10/1987,2.178
6/11/1987,2.116
6/12/1987,1.994
6/15/1987,2.022
6/16/1987,1.948
6/17/1987,1.934
6/18/1987,1.718
6/19/1987,1.568
6/22/1987,1.056
6/23/1987,1.638
6/24/1987,1.374
6/25/1987,1.48
6/26/1987,1.92
6/29/1987,2.048
6/30/1987,2.418
7/1/1987,2.21
7/2/1987,2.112
7/6/1987,1.928
7/7/1987,1.71
7/8/1987,1.698
7/9/1987,1.654
7/10/1987,1.802
7/13/1987,1.636
7/14/1987,1.618
7/15/1987,1.08
7/16/1987,1.038
7/17/1987,1.206
7/20/1987,1.458
7/21/1987,1.434
7/22/1987,1.496
7/23/1987,1.744
7/24/1987,1.806
7/27/1987,1.802
7/28/1987,1.582
7/29/1987,1.4
7/30/1987,1.42
7/31/1987,1.418
8/3/1987,1.562
8/4/1987,1.616
8/5/1987,1.772
8/6/1987,1.888
8/7/1987,1.88
8/10/1987,1.812
8/11/1987,1.652
8/12/1987,1.762
8/13/1987,1.752
8/14/1987,1.73
8/17/1987,1.738
8/18/1987,1.622
8/19/1987,1.626
8/20/1987,1.488
8/21/1987,1.548
8/24/1987,1.358
8/25/1987,1.112
8/26/1987,1.93
8/27/1987,1.94
8/28/1987,1.938
8/31/1987,2.038
9/1/1987,2.23
9/2/1987,2.178
9/3/1987,2.402
9/4/1987,2.29
9/8/1987,2.304
9/9/1987,2.452
9/10/1987,2.288
9/11/1987,2.42
9/14/1987,2.41
9/15/1987,2.138
9/16/1987,2.088
9/17/1987,2.05
9/18/1987,2.134
9/21/1987,2.028
9/22/1987,2.448
9/23/1987,2.516
9/24/1987,2.692
9/25/1987,2.79
9/28/1987,2.78
9/29/1987,2.974
9/30/1987,3.06
10/1/1987,3.228
10/2/1987,3.304
10/5/1987,3.5
10/6/1987,3.644
10/7/1987,3.588
10/8/1987,3.666
10/9/1987,3.64
10/12/1987,3.64
10/13/1987,3.734
10/14/1987,3.688
10/15/1987,3.708
10/16/1987,3.92
10/19/1987,3.814
10/20/1987,4.024
10/21/1987,3.968
10/22/1987,4.002
10/23/1987,3.886
10/26/1987,3.814
10/27/1987,3.916
10/28/1987,4.05
10/29/1987,4.094
10/30/1987,4.106
11/2/1987,4.09
11/3/1987,4.214
11/4/1987,4.052
11/5/1987,4.206
11/6/1987,4.58
11/9/1987,4.524
11/10/1987,4.666
11/11/1987,5.02
11/12/1987,5.01
11/13/1987,4.756
11/16/1987,4.83
11/17/1987,4.778
11/18/1987,4.522
11/19/1987,4.592
11/20/1987,4.524
11/23/1987,4.252
11/24/1987,4.748
11/25/1987,5.058
11/27/1987,5.058
11/30/1987,5.168
12/1/1987,5.08
12/2/1987,5.266
12/3/1987,5.49
12/4/1987,5.47
12/7/1987,5.262
12/8/1987,4.998
12/9/1987,4.948
12/10/1987,5.094
12/11/1987,5.21
12/14/1987,5.336
12/15/1987,5.174
12/16/1987,5.198
12/17/1987,5.282
12/18/1987,5.388
12/21/1987,6.048
12/22/1987,5.66
12/23/1987,5.284
12/24/1987,5.384
12/28/1987,5.128
12/29/1987,4.848
12/30/1987,4.492
12/31/1987,4.806
1/4/1988,4.658
1/5/1988,4.874
1/6/1988,5.16
1/7/1988,5.674
1/8/1988,5.728
1/11/1988,5.672
1/12/1988,5.5
1/13/1988,5.532
1/14/1988,5.034
1/15/1988,4.836
1/18/1988,4.518
1/19/1988,4.498
1/20/1988,4.346
1/21/1988,3.538
1/22/1988,3.842
1/25/1988,4.058
1/26/1988,4.082
1/27/1988,3.898
1/28/1988,3.64
1/29/1988,3.19
2/1/1988,3.036
2/2/1988,3.156
2/3/1988,3.46
2/4/1988,3.914
2/5/1988,4.332
2/8/1988,3.762
2/9/1988,3.662
2/11/1988,3.494
2/12/1988,3.53
2/16/1988,3.528
2/17/1988,3.12
2/18/1988,2.904
2/19/1988,3.01
2/22/1988,3.058
2/23/1988,3.276
2/24/1988,3.076
2/25/1988,3.208
2/26/1988,3.466
2/29/1988,3.928
3/1/1988,3.876
3/2/1988,3.966
3/3/1988,3.802
3/4/1988,3.858
3/7/1988,4.054
3/8/1988,3.782
3/9/1988,3.506
3/10/1988,3.406
3/11/1988,3.498
3/14/1988,3.54
3/15/1988,3.552
3/16/1988,3.374
3/17/1988,3.056
3/18/1988,3.76
3/21/1988,3.808
3/22/1988,4.644
3/23/1988,4.462
3/24/1988,4.06
3/25/1988,3.972
3/28/1988,3.992
3/29/1988,3.794
3/30/1988,3.52
3/31/1988,3.196
4/4/1988,3.212
4/5/1988,3.146
4/6/1988,2.94
4/7/1988,2.9
4/8/1988,2.912
4/11/1988,2.92
4/12/1988,3.276
4/13/1988,3.342
4/14/1988,3.272
4/15/1988,3.478
4/18/1988,3.508
4/19/1988,4.004
4/20/1988,4.078
4/21/1988,4.256
4/22/1988,4.508
4/25/1988,4.614
4/26/1988,4.812
4/27/1988,4.612
4/28/1988,4.728
4/29/1988,4.58
5/2/1988,4.216
5/3/1988,4.246
5/4/1988,4.316
5/5/1988,4.514
5/6/1988,4.336
5/9/1988,4.28
5/10/1988,4.382
5/11/1988,4.192
5/12/1988,3.972
5/13/1988,4.016
5/16/1988,3.678
5/17/1988,3.322
5/18/1988,3.61
5/19/1988,3.78
5/20/1988,3.842
5/23/1988,3.99
5/24/1988,4.044
5/25/1988,3.694
5/26/1988,3.586
5/27/1988,3.298
5/31/1988,3.418
6/1/1988,3.022
6/2/1988,2.952
6/3/1988,2.65
6/6/1988,2.46
6/7/1988,2.462
6/8/1988,2.348
6/9/1988,2.146
6/10/1988,2.2
6/13/1988,2.26
6/14/1988,2.05
6/15/1988,1.92
6/16/1988,1.944
6/17/1988,2.008
6/20/1988,2.25
6/21/1988,2.324
6/22/1988,2.324
6/23/1988,2.536
6/24/1988,2.03
6/27/1988,1.99
6/28/1988,2.008
6/29/1988,2.06
6/30/1988,1.978
7/1/1988,2.132
7/5/1988,2.278
7/6/1988,2.368
7/7/1988,2.524
7/8/1988,2.598
7/11/1988,2.618
7/12/1988,2.148
7/13/1988,2.282
7/14/1988,2.296
7/15/1988,2.37
7/18/1988,2.262
7/19/1988,2.816
7/20/1988,3.056
7/21/1988,2.662
7/22/1988,2.588
7/25/1988,2.39
7/26/1988,2.364
7/27/1988,2.636
7/28/1988,2.358
7/29/1988,2.236
8/1/1988,2.746
8/2/1988,2.868
8/3/1988,2.692
8/4/1988,2.562
8/5/1988,2.624
8/8/1988,2.64
8/9/1988,2.668
8/10/1988,2.746
8/11/1988,2.73
8/12/1988,2.814
8/15/1988,2.848
8/16/1988,2.802
8/17/1988,2.768
8/18/1988,2.764
8/19/1988,2.71
8/22/1988,2.856
8/23/1988,2.56
8/24/1988,2.678
8/25/1988,2.352
8/26/1988,2.416
8/29/1988,2.61
8/30/1988,2.796
8/31/1988,2.786
9/1/1988,3.052
9/2/1988,3.06
9/6/1988,3.012
9/7/1988,3.056
9/8/1988,2.794
9/9/1988,2.828
9/12/1988,2.782
9/13/1988,2.544
9/14/1988,2.806
9/15/1988,2.738
9/16/1988,2.552
9/19/1988,2.29
9/20/1988,1.804
9/22/1988,1.634
9/23/1988,2.288
9/26/1988,2.43
9/27/1988,2.118
9/28/1988,2.352
9/29/1988,2.47
9/30/1988,2.462
10/3/1988,2.468
10/4/1988,2.594
10/5/1988,2.918
10/6/1988,2.668
10/7/1988,2.382
10/10/1988,2.538
10/11/1988,2.54
10/12/1988,2.822
10/13/1988,2.288
10/14/1988,2.908
10/17/1988,2.9
10/18/1988,2.8
10/19/1988,2.73
10/20/1988,3.242
10/21/1988,3.378
10/24/1988,3.524
10/25/1988,3.692
10/26/1988,3.938
10/27/1988,4.348
10/28/1988,4.438
10/31/1988,4.394
11/1/1988,4.75
11/2/1988,4.49
11/3/1988,4.716
11/4/1988,4.524
11/7/1988,4.526
11/8/1988,4.486
11/9/1988,4.768
11/10/1988,4.448
11/11/1988,4.49
11/14/1988,4.524
11/15/1988,4.702
11/16/1988,5.01
11/17/1988,4.802
11/18/1988,4.632
11/21/1988,4.582
11/22/1988,4.12
11/23/1988,5.042
11/25/1988,4.562
11/28/1988,5.482
11/29/1988,5.118
11/30/1988,4.908
12/1/1988,4.992
12/2/1988,4.89
12/5/1988,4.884
12/6/1988,4.734
12/7/1988,4.696
12/8/1988,4.722
12/9/1988,4.89
12/12/1988,5.088
12/13/1988,4.818
12/14/1988,5.132
12/15/1988,5.072
12/16/1988,5.072
12/19/1988,5.138
12/20/1988,4.118
12/21/1988,4.696
12/22/1988,4.858
12/23/1988,5.882
12/27/1988,5.742
12/28/1988,5.65
12/29/1988,5.282
12/30/1988,5.35
1/3/1989,5.468
1/4/1989,5.606
1/5/1989,5.608
1/6/1989,5.75
1/9/1989,5.78
1/10/1989,5.72
1/11/1989,5.192
1/12/1989,4.78
1/13/1989,4.694
1/16/1989,4.43
1/17/1989,4.028
1/18/1989,4.698
1/19/1989,4.198
1/20/1989,4.082
1/23/1989,4.348
1/24/1989,3.964
1/25/1989,4.282
1/26/1989,4.034
1/27/1989,4.31
1/30/1989,4.94
1/31/1989,5.008
2/1/1989,4.802
2/2/1989,4.498
2/3/1989,4.582
2/6/1989,4.754
2/7/1989,4.542
2/8/1989,4.182
2/9/1989,3.748
2/10/1989,3.428
2/13/1989,3.18
2/14/1989,2.938
2/15/1989,2.812
2/16/1989,2.986
2/17/1989,2.82
2/21/1989,2.36
2/22/1989,2.5
2/23/1989,3.14
2/24/1989,4.032
2/27/1989,4.226
2/28/1989,4.008
3/1/1989,4.128
3/2/1989,4.756
3/3/1989,4.262
3/6/1989,4.958
3/7/1989,5.778
3/8/1989,5.79
3/9/1989,5.116
3/10/1989,5.368
3/13/1989,5.058
3/14/1989,4.932
3/15/1989,5.108
3/16/1989,4.584
3/17/1989,3.642
3/20/1989,4.41
3/21/1989,4.322
3/22/1989,4.15
3/23/1989,4.788
3/27/1989,4.314
3/28/1989,3.338
3/29/1989,2.69
3/30/1989,2.322
3/31/1989,3.628
4/3/1989,3.658
4/4/1989,3.224
4/5/1989,2.694
4/6/1989,2.788
4/7/1989,2.65
4/10/1989,2.618
4/11/1989,2.414
4/12/1989,2.356
4/13/1989,2
4/14/1989,1.58
4/17/1989,1.492
4/18/1989,0.772
4/19/1989,-0.232
4/20/1989,-2.486
4/21/1989,-0.7
4/24/1989,1.326
4/25/1989,0.772
4/26/1989,0.43
4/27/1989,1.262
4/28/1989,1.922
5/1/1989,1.348
5/2/1989,1.27
5/3/1989,1.038
5/4/1989,0.934
5/5/1989,0.836
5/8/1989,1.086
5/9/1989,1.082
5/10/1989,1.692
5/11/1989,1.416
5/12/1989,1.552
5/15/1989,1.436
5/16/1989,1.092
5/17/1989,1.018
5/18/1989,0.834
5/19/1989,0.714
5/22/1989,-0.088
5/23/1989,-0.518
5/24/1989,2.16
5/25/1989,2.044
5/26/1989,1.996
5/30/1989,1.208
5/31/1989,0.986
6/1/1989,1.212
6/2/1989,1.324
6/5/1989,1.676
6/6/1989,1.208
6/7/1989,0.964
6/8/1989,0.64
6/9/1989,0.458
6/12/1989,-0.064
6/13/1989,-0.6
6/14/1989,-1.05
6/15/1989,-1.198
6/16/1989,-0.702
6/19/1989,-1.434
6/20/1989,-0.518
6/21/1989,0.252
6/22/1989,0.924
6/23/1989,1.122
6/26/1989,0.51
6/27/1989,0.704
6/28/1989,0.624
6/29/1989,0.436
6/30/1989,0.374
7/3/1989,0.282
7/5/1989,0.356
7/6/1989,0.44
7/7/1989,0.052
7/10/1989,0.074
7/11/1989,-0.086
7/12/1989,0.212
7/13/1989,0.202
7/14/1989,0.094
7/17/1989,0.426
7/18/1989,0.538
7/19/1989,1.044
7/20/1989,1.71
7/21/1989,1.434
7/24/1989,1.82
7/25/1989,2.06
7/26/1989,2.218
7/27/1989,2.346
7/28/1989,2.158
7/31/1989,1.956
8/1/1989,2.292
8/2/1989,2.174
8/3/1989,2.064
8/4/1989,2.236
8/7/1989,2.082
8/8/1989,1.722
8/9/1989,2.014
8/10/1989,1.916
8/11/1989,1.994
8/14/1989,1.854
8/15/1989,1.968
8/16/1989,2.01
8/17/1989,2.288
8/18/1989,2.138
8/21/1989,2.32
8/22/1989,2.326
8/23/1989,2.27
8/24/1989,2.4
8/25/1989,2.806
8/28/1989,2.73
8/29/1989,2.956
8/30/1989,3.2
8/31/1989,3.514
9/1/1989,3.506
9/5/1989,3.558
9/6/1989,3.942
9/7/1989,3.658
9/8/1989,3.792
9/11/1989,3.498
9/12/1989,3.21
9/13/1989,2.978
9/14/1989,2.95
9/15/1989,3.182
9/18/1989,3.104
9/19/1989,3.084
9/20/1989,3.714
9/21/1989,4.124
9/22/1989,4.352
9/25/1989,4.408
9/26/1989,4.278
9/27/1989,4.792
9/28/1989,4.454
9/29/1989,4.546
10/2/1989,4.79
10/3/1989,4.63
10/4/1989,4.358
10/5/1989,4.116
10/6/1989,4.302
10/9/1989,4.362
10/10/1989,4.57
10/11/1989,4.852
10/12/1989,4.752
10/13/1989,4.416
10/16/1989,4.476
10/17/1989,4.814
10/18/1989,4.62
10/19/1989,5.04
10/20/1989,5.076
10/23/1989,4.69
10/24/1989,4.786
10/25/1989,4.802
10/26/1989,4.418
10/27/1989,4.276
10/30/1989,4.326
10/31/1989,4.69
11/1/1989,5.11
11/2/1989,4.98
11/3/1989,4.76
11/6/1989,4.72
11/7/1989,4.81
11/8/1989,4.81
11/9/1989,4.446
11/10/1989,4.52
11/13/1989,4.446
11/14/1989,4.402
11/15/1989,4.166
11/16/1989,4.648
11/17/1989,4.85
11/20/1989,5.07
11/21/1989,4.722
11/22/1989,5.82
11/24/1989,5.906
11/27/1989,5.886
11/28/1989,6.038
11/29/1989,6.01
11/30/1989,6.128
12/1/1989,6.536
12/4/1989,6.976
12/5/1989,6.912
12/6/1989,6.966
12/7/1989,7.396
12/8/1989,7.814
12/11/1989,7.912
12/12/1989,8.264
12/13/1989,8.692
12/14/1989,8.688
12/15/1989,10.328
12/18/1989,12.618
12/19/1989,12.816
12/20/1989,13.616
12/21/1989,15.262
12/22/1989,17.708
12/26/1989,23.45
12/27/1989,26.604
12/28/1989,23.928
12/29/1989,20.328
1/3/1990,18.694
1/4/1990,17.204
1/5/1990,13.638
1/8/1990,12.338
1/9/1990,9.082
1/10/1990,8.558
1/11/1990,9.316
1/12/1990,9.758
1/15/1990,8.048
1/16/1990,6.916
1/17/1990,4.686
1/18/1990,4.562
1/19/1990,3.474
1/22/1990,3.806
1/23/1990,2.944
1/24/1990,2.232
1/25/1990,1.14
1/26/1990,2.85
1/29/1990,3.04
1/30/1990,2.742
1/31/1990,1.964
2/1/1990,1.692
2/2/1990,1.908
2/5/1990,1.542
2/6/1990,1.496
2/7/1990,1.456
2/8/1990,1.158
2/9/1990,1.322
2/12/1990,1.374
2/13/1990,1.724
2/14/1990,2.072
2/15/1990,1.92
2/16/1990,1.858
2/20/1990,2.076
2/21/1990,2.448
2/22/1990,3.044
2/23/1990,3.356
2/26/1990,3.054
2/27/1990,2.74
2/28/1990,2.474
3/1/1990,2.036
3/2/1990,2.454
3/5/1990,3.706
3/6/1990,3.774
3/7/1990,3.892
3/8/1990,3.392
3/9/1990,3.184
3/12/1990,3.302
3/13/1990,3.622
3/14/1990,3.828
3/15/1990,4.316
3/16/1990,4.732
3/19/1990,5.096
3/20/1990,5.608
3/21/1990,5.442
3/22/1990,4.552
3/23/1990,3.954
3/26/1990,3.376
3/27/1990,3.748
3/28/1990,4.27
3/29/1990,4.414
3/30/1990,4.398
4/2/1990,4.27
4/3/1990,4.466
4/4/1990,4.538
4/5/1990,4.292
4/6/1990,5.462
4/9/1990,6.712
4/10/1990,6.674
4/11/1990,6.674
4/12/1990,7.608
4/16/1990,8.38
4/17/1990,8.754
4/18/1990,7.62
4/19/1990,6.682
4/23/1990,5.508
4/24/1990,5.754
4/25/1990,6.114
4/26/1990,5.272
4/27/1990,5.37
4/30/1990,6.406
5/1/1990,5.81
5/2/1990,5.478
5/3/1990,5.33
5/4/1990,5.33
5/7/1990,5.094
5/8/1990,5.512
5/9/1990,4.51
5/10/1990,4.574
5/11/1990,4.14
5/14/1990,3.706
5/15/1990,3.622
5/16/1990,3.966
5/17/1990,4
5/18/1990,3.564
5/21/1990,3.706
5/22/1990,4.33
5/23/1990,4.876
5/24/1990,4.854
5/25/1990,4.67
5/29/1990,3.126
5/30/1990,3.624
5/31/1990,3.488
6/1/1990,3.07
6/4/1990,3.028
6/5/1990,3.414
6/6/1990,3.292
6/7/1990,3.3
6/8/1990,3.296
6/11/1990,3.13
6/12/1990,2.938
6/13/1990,2.938
6/14/1990,3.302
6/15/1990,3.604
6/18/1990,4.114
6/19/1990,4.148
6/20/1990,4.562
6/21/1990,3.986
6/22/1990,3.87
6/25/1990,4.346
6/26/1990,3.208
6/27/1990,3.292
6/28/1990,3.274
6/29/1990,3.236
7/2/1990,3.388
7/3/1990,3.556
7/5/1990,3.744
7/6/1990,3.712
7/9/1990,3.824
7/10/1990,3.614
7/11/1990,3.508
7/12/1990,3.402
7/13/1990,4.016
7/16/1990,4.598
7/17/1990,4.618
7/18/1990,4.572
7/19/1990,4.198
7/20/1990,3.406
7/23/1990,3.43
7/24/1990,3.974
7/25/1990,4.148
7/26/1990,3.358
7/27/1990,3.534
7/30/1990,3.364
7/31/1990,2.992
8/1/1990,3.526
8/2/1990,2.876
8/3/1990,3.678
8/6/1990,2.476
8/7/1990,3.118
8/8/1990,2.706
8/9/1990,3.038
8/10/1990,3.524
8/13/1990,3.926
8/14/1990,3.54
8/15/1990,3.532
8/16/1990,3.764
8/17/1990,4.656
8/20/1990,5.684
8/21/1990,5.98
8/22/1990,7.28
8/23/1990,8.23
8/24/1990,6.574
8/27/1990,4.938
8/28/1990,5.282
8/29/1990,3.418
8/30/1990,4.204
8/31/1990,3.924
9/4/1990,4.51
9/5/1990,4.314
9/6/1990,4.946
9/7/1990,4.56
9/10/1990,4.618
9/11/1990,3.478
9/12/1990,3.002
9/13/1990,2.988
9/14/1990,1.852
9/17/1990,0.962
9/18/1990,1.884
9/19/1990,3.192
9/20/1990,3.402
9/21/1990,3.942
9/24/1990,4.084
9/25/1990,3.502
9/26/1990,3.468
9/27/1990,3.49
9/28/1990,3.94
10/1/1990,4.332
10/2/1990,3.538
10/3/1990,4.036
10/4/1990,4.526
10/5/1990,4.592
10/8/1990,3.666
10/9/1990,3.034
10/10/1990,2.448
10/11/1990,2.778
10/12/1990,4.134
10/15/1990,4.504
10/16/1990,3.962
10/17/1990,4.668
10/18/1990,2.912
10/19/1990,2.72
10/22/1990,2.83
10/23/1990,3.86
10/24/1990,4.27
10/25/1990,3.576
10/26/1990,3.342
10/29/1990,2.52
10/30/1990,3.08
10/31/1990,1.776
11/1/1990,1.912
11/2/1990,2.128
11/5/1990,2.81
11/6/1990,3.038
11/7/1990,2.782
11/8/1990,3.324
11/9/1990,3.302
11/12/1990,3.788
11/13/1990,3.618
11/14/1990,4.856
11/15/1990,4.986
11/16/1990,5.16
11/19/1990,4.67
11/20/1990,5.906
11/21/1990,5.452
11/23/1990,4.694
11/26/1990,5.276
11/27/1990,5.128
11/28/1990,5.402
11/30/1990,7.04
12/3/1990,6.468
12/4/1990,6.566
12/5/1990,7.764
12/6/1990,8.006
12/7/1990,7.41
12/10/1990,7.612
12/11/1990,6.722
12/12/1990,6.326
12/13/1990,4.966
12/14/1990,5.068
12/17/1990,4.316
12/18/1990,3.818
12/19/1990,4.29
12/20/1990,5.47
12/21/1990,5.974
12/24/1990,7.154
12/26/1990,6.796
12/27/1990,6.986
12/28/1990,5.768
12/31/1990,5.498
1/2/1991,5.012
1/3/1991,4.462
1/4/1991,4.184
1/7/1991,5.09
1/8/1991,3.916
1/9/1991,4.466
1/10/1991,4.916
1/11/1991,5.288
1/14/1991,7.88
1/15/1991,6.106
1/16/1991,7.692
1/17/1991,5.19
1/18/1991,6.83
1/21/1991,7.896
1/22/1991,6.59
1/23/1991,7.168
1/24/1991,4.862
1/25/1991,6.048
1/28/1991,8.496
1/29/1991,8.594
1/30/1991,9.034
1/31/1991,8.256
2/1/1991,7.86
2/4/1991,6.91
2/5/1991,9.246
2/6/1991,10.062
2/7/1991,10.086
2/8/1991,10.182
2/11/1991,10.908
2/12/1991,10.736
2/13/1991,9.372
2/14/1991,8.074
2/15/1991,7.998
2/18/1991,7.998
2/19/1991,7.724
2/20/1991,9.01
2/21/1991,8.988
2/22/1991,9.45
2/25/1991,10.164
2/26/1991,9.87
2/27/1991,9.488
2/28/1991,9.238
3/1/1991,7.198
3/4/1991,6.424
3/5/1991,6.884
3/6/1991,7.352
3/7/1991,7.676
3/8/1991,6.868
3/11/1991,6.494
3/12/1991,6.064
3/13/1991,5.812
3/14/1991,6.242
3/15/1991,5.698
3/18/1991,6.092
3/19/1991,6.074
3/20/1991,6.144
3/21/1991,5.722
3/22/1991,5.866
3/25/1991,5.352
3/26/1991,4.538
3/27/1991,4.532
3/28/1991,4.478
4/1/1991,4.366
4/2/1991,4.896
4/3/1991,3.998
4/4/1991,4.086
4/5/1991,3.91
4/8/1991,3.282
4/9/1991,3.066
4/10/1991,2.776
4/11/1991,2.624
4/12/1991,2.232
4/15/1991,2.258
4/16/1991,1.668
4/17/1991,1.79
4/18/1991,2.188
4/19/1991,2.318
4/22/1991,2.26
4/23/1991,2.784
4/24/1991,2.646
4/25/1991,2.444
4/26/1991,2.03
4/29/1991,1.842
4/30/1991,1.606
5/1/1991,1.232
5/2/1991,1.216
5/3/1991,1.376
5/6/1991,1.37
5/7/1991,1.38
5/8/1991,1.27
5/9/1991,1.348
5/10/1991,1.598
5/13/1991,1.748
5/14/1991,1.992
5/15/1991,2.018
5/16/1991,2.232
5/17/1991,2.036
5/20/1991,1.878
5/21/1991,2.36
5/22/1991,2.544
5/23/1991,2.486
5/24/1991,2.144
5/28/1991,1.928
5/29/1991,2.186
5/30/1991,2.472
5/31/1991,2.696
6/3/1991,2.318
6/4/1991,2.2
6/5/1991,2.104
6/6/1991,2.132
6/7/1991,2.064
6/10/1991,1.958
6/11/1991,2.116
6/12/1991,2.39
6/13/1991,2.466
6/14/1991,2.602
6/17/1991,2.374
6/18/1991,2.15
6/19/1991,2.396
